fips,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17
51003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,1,0.062,0.118,0.105,0,0.095,0.13,0.038,0.185,0.062,0.118,0.079,0.049,0,0.07,0,0.065,0.02,0.06,0.019,0.037,0,0.018,0.07,0.082,0.03,0.044,0.014,0.014,0.041,0.013,0.039,0.012,0.272,0,0.019,0.029,0.019,0,0,0.018,0.036,0.026,0.008,0.025,0.008,0.016,0.032,0.023,0.023,0.015
51005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167
51007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0.25,0.2,0,0,0.167,0.143,0,0.125,0,0,0,0,0.111,0.3,0,0,0.077,0,0.071,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0.125,0,-0.056,0,0,0,0,0,0,0,0,0.059,0
51009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0.5,0,0.667,0.2,0,0,0,0,0.333,0,0.125,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0.222,0.091,0.083,-0.077,0.167,0,0.071,0,0,0,0,0,0.067,0.062,0.176,0.05,0.048,0.091,0.042
51011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.333,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0.429,0.2,0,0,0.417,0,0,0.059,0.111,0,0.05,0,0,0,0,0,0,0.048,0,0,0,0,0,0.045,0,0
51013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.5,0.4,0.143,0.125,0.444,0.077,0.214,0,0.294,0.182,0.308,0.059,0.278,0.37,0,0.19,0.12,0.024,0.209,0.144,0.076,0.055,0.111,0.207,0.122,0.167,0.072,0.102,0.114,0.119,0.049,0.066,0.028,0.047,0.079,0.071,0.072,0.106,0.031,0.054,0.061,0.035,0.052,0.058,0.034,0.058,0.035,0.054,0.06,0.038,0.04,0.059,0.03,0.026,0,0.068,0.026,0.04,0.027,0.023,0.012,0.031,0.027,0.023,0.017,0.019
51015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.75,0.143,0.125,0.111,0.3,0,0.154,0.133,0,0,0,0.059,0.056,0,0.158,0,0.091,0.167,0.071,0.1,0.03,0.059,0,0,0.083,0.051,0.049,0.023,0.023,0.022,0.022,0,0,0.17,0,0.164,0,0,0,0.031,0.061,0.057,0.108,0.024
51019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0.5,0,0,0.333,0,0.25,0.6,0.5,0,0.25,0,0,0.067,0,0,0,0.062,0,0.059,0,0.056,0.053,0.05,0.095,0.043,0,0.042,0,0.08,0.111,0.1,0.03,0,0.029,0.029,0,0.028,0,0.027,0,0,0,0.053,0,0,0,0
51023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1.5,0,0.2,0.333,0,0.75,0.071,0,0.2,0,0,0.167,0.048,0.045,0.043,-0.042,0,0,0,0,0.043,0,0.042,0.04,0,0.038,0,0,0,0,0.037,0,0,0,0,0,0.036,0,0,0.034,-0.033,0,0.034,0,0,0,0,0,0.033
51025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0.5,0,0,2,0,0.111,0,0.2,0,0,0,0.083,0,0.077,0,0,0,-0.071,0.077,0,0,0.071,0,0,0,0,0.067,0.062,0,0.059,0.056,0.053,0,0,0,0,0
51027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0.083,0,0.077,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.333,0,0,0.5,0.5,0,0.111,0.4,0,0.143,0.125,0.222,0.045,0.043,0.042,0.04,0,0.038,0,0.148,0,0.097,0.029,0.286,0.222,0,0.055,0.621,0.457,0,0,0.248,0,0.316,0,0.093,0,0,0.224,0.153,0.003,0.052,0.123,0
51031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0.5,0.333,0,0.75,0.286,0,0.111,0.1,0,-0.182,0,0,0,0,0.111,0,0,0,0,0.1,0,0,0.091,0,0,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0.5,0,0,0,0.167,0.286,0.222,0,0.182,0,0.077,0.214,0.176,0.05,0,0,0,0,0.048,0.136,0.08,0.185,-0.094,0.069,0.032,0.062,0,0.059,0.028,0.027,0,0,0,0.026,0.051,0.024,0,0
51035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,1.25,0.222,0.091,0.083,0.154,0.267,0,0,0.316,0.04,0.077,0.179,0.03,0,0.147,0.026,0.05,0.071,0.067
51036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.25,0,0.4,0.143,0.125,0,0,0,0,0.111,0.1,0,0,0,0,0.091,0,0,0.083,0,0,0,0,0,0,0.308,0,0,0,0,0.118,0.105,0,0,0,0,0,0.048,0,0
51037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0.25,0.6,0,0,0,0,0,0,0,0,-0.125,0,0,0,0,0,0.143,0.125,0,0.111,0.1,0,0,0,0.091,-0.083,0,0,0,0,0,0,0
51041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0.25,0.2,0,0.167,0.143,0.125,0.111,0.1,0.091,0,0,0.083,0.615,1.048,0.372,0.237,0.219,0.191,0.019,0,0.185,0.133,0.09,0.133,0.134,0.03,0.01,0.142,0.054,0.051,0.09,0.065,0.003,0.064,0.045,0.029,0.129,0.052,0.04,0.039,0,0.068,0.027,0.06,0.049,0.065,0.013,0,0.075,0,0.094,0.048,0.032,0.029,0.003,0.061,0.03,0.055,0.041,0.034,0.01
51043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0.667,0.2,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0.143,0,0.125,0.111,0,0,0.2,0,0.333,0,0,0,0,0,0,0,0.062,0.118,0
51045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0
51047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.5,0,0.667,0.2,0.167,0.143,0,0,0.125,0.111,0.3,0.077,0.214,0.118,0.053,0.2,0.042,0.16,0.103,0.219,0.103,0.186,0.275,0.123,0.151,0.071,0.056,0.084,0.097,0.115,0.024,0.093,0.149,0.093,0.079,0.026,0.026,0,0.08,0.101,0.059,0.043,0.045,0.054,0.1,0.028,0.043,0.064,0.025
51049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,0,0.333,0,0,0,0,0,-0.125,0.143,0.25,0,0,0,0,0,0,0,0,0,0.1,0,0.182,0,-0.077,0,0,0,0,0,0.083,0,0,0,0.231,0.125,0,0,0.278,0
51053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.5,1,0,0,0.167,0,0,0,0,0,0.143,0,0,0.5,0,0,0.167,0.071,0,0,0.067,0,0.125,0,0.278,0.087,0,0,0,0,0.08,0.037,0.071,0,0.1,0.091,0,0
51057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0,0.333,0.5,0,0,0,0.167,0.143,0,0.375,0.455,0.062,0,0.059,0,0.222,0.045,0.043,0.083,0.115,0,0.034,0.033,0
51059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0.5,0.667,0,0,0.2,0.167,0.143,0,0.375,0.409,0.387,0.07,0.652,0.632,0,0.258,0.199,0.203,0.084,0.18,0.139,0.134,0.04,0.101,0.146,0.09,0.071,0.211,0.126,0.218,0.066,0.155,0.037,0.075,0.059,0.073,0.106,0.108,0.064,0.079,0.086,0.047,0.073,0.083,0.052,0.039,0.092,0.052,0.047,0.079,0.038,0.073,0.063,0.047,0,0.044,0.058,0.051,0.05,0.052,0.044,0.03,0.043,0.03,0.032,0.035
51061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0,0,0.167,0,0.143,0.125,0.111,0,0.1,0.636,-0.056,0.176,0.15,0.087,0,0.12,0,0.036,0.103,0.094,0.029,0.083,0.051,0.195,0.143,0.143,0.141,0.096,0.087,0.103,0.094,0.038,0.018,0.153,0,0.039,0.053,0.05,0,0.014,0.027,0.098,0.024,0.047,0,0.056,0.053,0.025,0.029,0.009
51063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0
51065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0.333,0.25,0,0.4,0.286,0,0.333,0.333,-0.062,0.267,0.105,0.095,0.739,0.55,0.032,0,0.031,0,0.03,0,0.015,0.043,0,0,0,0.014,0,0,0,0.014,0.027,0,0,0,0,0.026,0,0.013,0,0,-0.013,0.013,0,0,0.025,0
51067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,0,0,0,0.2,0.5,0.111,0,0,0.1,0.091,0.083,0,0.077,0,0,0.071,0,0,0,0,0,0.067,0,0.062,0,0.118,0,0,0,0.053,0.05,0,0,0.048,0.045,0,0,0,0.043,0.042,0.04,0.038,0.037,0,0.071,0,0,0,0
51069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0.25,0.2,0.25,0.067,0.25,0.2,0.125,0.148,0.387,0.07,0.174,0.148,0.016,0.032,0.015,0.076,0.028,-0.014,0.056,0.066,0,0,0.025,0.036,0.012,0,0.069,0,0.022,0.021,0.041,0.04,0.095,0,0.052,0.041,0.048,0,0.114,0.02,0.08,0.012,0.012,0.054,0.04,0.049,0.021,0.072,0.01
51071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.5,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.375,0,0,0,0
51073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.5,0,1,0,0.167,0,0.143,0,0,0.125,0.111,0.2,0.25,0.067,0,0.125,0.111,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.048,0,0,0,0.045,0,0.043,0,0.042,0.08,-0.037,0,0.038,0,0,0,0,0,0.037,0,0,0,0
51075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0.5,0,0,0,0.667,0.2,0,0.167,0,0.286,-0.111,0.25,0.5,0.133,0.294,0.091,0,0.083,0,0.231,0.188,0.026,0.026,0.025,0.268,0.058,0,0.055,0.069,0.016,0,0.095,0,0.014,0.029,0.028,0,0.027,0.026,0,0.013,0.013,0,0,0.012,0,0,0,0,0.012,0,0.049,0,0.012,0
51077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0.25,0,0,0,0,1.4,0.25,0.067,0.125,0,0.056,0.053,0.05
51079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0.5,0.333,0,0,0,0,0,0,0.25,0,0,0,0.4,0.143,0,0,0,0.125,0.111,0,0,0,0,-0.1,0.111,0,0,0,0,0.2,0.083,0,0,0.077,0,0.071,0,0.067,0,0,0,0.188,0
51081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0.333,0,0,0,0.25,0,0.2,0.167,0.143,0,0.25,0.5,0.067,0,0.125,0,0,0.167,0.095,0.043,0.25,0,0,0,0.2,0,0.056,0.026,0,0,0,0.051,0,0,0.073,0,0,0.045,0.022,0.021,0.021,0,0.02,0,0
51083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0.4,0,0,0,0,0,0,0.143,0,0.25,0.2,0,0.083,0.231,0,0.062,0,0,0,0.059,0,0.056,0,0,-0.053,0,0.056,0.053,0.1,0,0,0.091,0.042,0.08,0,0,0
